participant_id,ID,healthy1,healthy2,healthy3,unhealthy,know_1,coresim_1,trust_1,caring_1,invest_1,satisfaction_1,alternatives_1,mutuality_1,interdependence_1,commitment_1,understanding_1,validation_1,selfact_1,physicalneeds_1,selfreg_1,sepIDs_1,physicalattraction_1,emotionalattraction_2,security_1,db_db1,db_db2,db_db3,db_db4,db_db5,db_db6,db_db7,db_db8,db_db9,db_db10,db_db11,db_db12,db_db13,db_db14,db_db15,db_db16,db_db17,db_db18,V43,db_db19,db_db20,db_db21,db_db22,ECR_ecr1,ECR_ecr2,ECR_ecr3,ECR_ecr4,ECR_ecr5,ECR_ecr6,ECR_ecr7,V55,ECR_ecr8,ECR_ecr9,SIS_SIS1,SIS_SIS2,SIS_SIS3,SIS_SIS4,race,sex,gender,orient,status,status_6_TEXT,length,exclusive,Live,Q40,V73,Q55_1,db_db_23,ECR_ECR_11,age,completed_date_time,CountryofBirth,CurrentCountryofResidence,EmploymentStatus,FirstLanguage,Nationality,StudentStatus,time_taken,SIS,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,InsecureTotalMean,AvoidTotalMean,AnxiousTotalMean,AvoidxAnxious
5b9713588e5b7b00010e1357,394,A healthy relationship is one where there is open communication. The people care for one another and are also good at communicating their thoughts with one another.,By they way they act around each other and the way that they handle hard times and good times together.,"There is love and respect in a healthy relationship, no one is 'in charge' of the other, both are equal partners in the relationship. There may be differences but they are handled respectfully.",Knowing and recognizing the signs of an unhealthy relationship so that you would notice those cues.,31,42,31,27,29,29,42,28,33,41,44,11,1,9,24,36,25,19,10,4,5,3,5,2,6,3,6,3,5,2,3,2,5,2,7,2,5,NA,4,4,3,6,6,6,6,7,2,3,2,NA,2,3,4,5,4,4,Caucasian,2,Female,Heterosexual,5,,48,1,1,"No, it was a great survey.",NA,27,2,6,25,23:48:24,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",English,United States,No,642.472,4.25,2,2,2,1,2,3,2,2,3,2.111111111111111,2,2.3333333333333335,4.666666666666667
5b976240b7095b00010601a5,223,A relationship where both parties are happy,My girlfriend d just left me so I guess I have experience,"Love and cuddle with each other.
Don't worry and make your partner think you don't trust them",It wasn't she left me,40,37,40,50,24,31,42,2,31,33,38,37,32,34,35,34,38,35,33,7,5,7,7,7,7,5,2,3,2,3,5,2,7,7,6,3,2,NA,4,3,2,5,7,7,7,7,1,1,7,NA,7,7,2,2,2,2,White,1,Male,Heterosexual,6,Just broke up today,24,1,2,This made me mad about my breakup,NA,27,2,6,20,23:04:08,United States,United States,Full-Time,English,United States,Yes,380.043,2,1,1,1,1,1,1,7,7,7,3,1,7,7
5b9984434cac420001e3bcdd,71,"A relationship in which both parties care about each other and there is no abusive language or violence towards either member of the relationship
","I would know that if a relationship was healthy if I cared about the other person and there was no abuse in the relationship 
",A healthy relationship comprises of many different things and behaviors. There should be no abusive tendencies or physical violence towards the other person in the relationship.,I would know if a relationship was not healthy if I was not happy in the relationship or if there was abuse,50,50,50,50,50,39,50,31,42,19,37,50,50,20,31,35,31,50,50,6,6,6,6,3,4,3,6,6,6,3,5,3,3,3,7,3,5,NA,3,5,3,5,6,6,7,5,1,1,1,NA,1,2,2,3,2,3,White,1,Male,18,1,,NA,NA,NA,"No, everything was very clear.",NA,NA,NA,NA,18,22:15:53,United Kingdom,United Kingdom,Other,English,Ireland,Yes,1221.459,2.5,2,2,1,3,1,1,1,1,2,1.5555555555555556,1.6666666666666667,1.3333333333333333,2.2222222222222223
5b99ac2157dc8100012c75b6,55,Respectful. Supportive. Loving.  A friendship.,By the way each of us express how we feel and by the actions we take that affect our relationship.,Respect.  Becoming attuned to what is important to the other person and caring enough to make that into consideration in your life.  Taking actions and doing things that express your care and concern.  Having a moral compass that is in keeping with the other person as well as yours.,The converse of the previous answer.,40,25,50,40,45,25,50,35,NA,50,30,45,40,45,30,35,40,50,50,3,6,5,7,3,4,6,6,2,6,4,6,4,3,4,5,2,3,NA,1,5,3,4,6,6,6,3,2,2,2,NA,3,3,1,1,1,2,Whirt,1,Male,Straight / Hetero,3,,3,1,1,Interesting survey.,NA,NA,NA,NA,64,22:07:06,United States,United States,Part-Time,English,United States,No,901.563,1.25,2,2,2,5,2,2,2,3,3,2.5555555555555554,2.5,2.6666666666666665,6.666666666666666
5b99ae71a9c8150001d337f5,311,A healthy relationship involves mutual respect and tolerance. There should be no type of abuse present.,"I would know by the way I felt. Do I feel good when I'm around the person, or do I feel put down or anxious.",One should give their partner the benefit of the doubt. Realize that you are two different people who do things differently. Should be supportive of the other persons interests and endeavors.,I would know that my relationship was unhealthy if I dreaded seeing that person. If I felt nervous or judged when I was around them. If the other person talked down to me or was violent.,50,32,50,50,50,38,47,31,42,42,50,50,50,20,50,42,26,40,50,3,7,4,6,2,3,2,6,3,6,1,7,2,3,1,7,1,7,NA,2,7,2,7,7,6,7,7,1,2,7,NA,1,1,4,4,3,3,Caucasian,2,Female,Heterosexual,3,,120,1,1,,NA,27,2,6,47,23:17:54,United States,United States,Full-Time,English,United States,No,662.961,3.5,1,2,1,1,1,2,7,1,1,1.8888888888888888,1.3333333333333333,3,4
5b9aed646a11180001a8082e,283,"Mutually respectful. Loving. One that doesn't harm you, emotionally or physically.",They'd be happy and contented. They'd know they're respected and valued.,"Thinking fondly of the other person when you're apart. Looking forward to being with them, and feeling happier and more at peace when you are. Feeling loved and needed. Showing respect to each other, and concern for them.","Unhappiness. Fear or worry of not being good enough. Feeling worthless, and like you constantly have to please the other person. Being put down or spoken down to. Physical violence or injury.",50,1,50,50,22,22,21,50,20,0,43,20,42,1,2,1,31,50,23,4,5,4,5,3,4,3,7,3,5,3,4,4,3,3,5,3,4,NA,4,5,3,5,7,6,6,7,3,5,1,NA,1,1,3,4,3,4,White British,2,Female,Heterosexual,4,,144,1,1,No. It was enjoyable and thought provoking.,NA,27,2,6,36,23:13:07,United Kingdom,United Kingdom,Other,English,United Kingdom,No,992.665,3.5,1,2,2,1,3,5,1,1,1,1.8888888888888888,2.3333333333333335,1,2.3333333333333335
5b9bd46314e8a00001d5a207,382,Enjoying the company of a partner with limited conflict,General happiness and the ability to resolve issues without the need to enter into arguments,"Being able to spend long periods of time together without conflict .

Resolving any issues or problems together, with either compromise or understanding.",Being unwilling or disinterested in spending time together,31,20,41,35,21,30,40,21,30,26,16,26,-15,NA,-8,16,35,43,27,3,3,2,5,4,5,3,5,3,5,3,5,3,5,3,6,2,3,NA,3,4,3,6,5,5,5,4,3,3,2,NA,3,3,2,2,2,3,White Caucasian,1,Male,Heterosexual,4,,72,1,1,Very clear and concise,NA,27,6,6,34,23:39:31,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,793.929,2.25,3,3,3,4,3,3,2,3,3,3,3.1666666666666665,2.6666666666666665,8.444444444444443
5b9ce14e1b99540001d77e8a,348,When both people are happy with the other.,You enjoy being around that person and they are happy to be around you.,"Honesty is the most important thing. Being happy to know that person. trusting that person. a feeling of loyalty to that person. being attracted to that person is not the most important, but it is vital for a relationship.","feeling distant from that person. dishonesty, anger towards that person. resentfulness. hiding thoughts or feelings from each other.",-20,41,50,32,-31,21,31,20,31,40,32,42,50,31,50,50,50,50,41,2,4,3,5,5,3,3,5,3,5,3,3,3,5,3,5,3,3,NA,3,3,5,5,5,5,5,5,3,3,3,NA,3,3,1,1,1,3,latino,1,male,heterosexual,1,,NA,1,2,it was somewhat unclear what to do if I was not in a current relationship. I just answered according to my last long term relationship anyway on many of the questions.,NA,27,2,6,47,23:25:21,United States,United States,Full-Time,English,United States,No,787.287,1.5,3,3,3,3,3,3,3,3,3,3,3,3,9
5b9d2b5c85ed5600017e6808,15,I would define it as two people who are faithful to one another and passionate.,You could tell by how happy the couple is.,One would feel trusted and trusting. They would be empathetic towards the others feelings. They would go out of their way to ensure the other is comfortable. They would be open with each other and communicate.,If there was constant  unhappiness.,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,3,5,4,7,5,7,1,7,2,6,5,7,3,5,1,7,1,1,NA,1,7,1,7,7,7,7,7,1,1,1,NA,1,1,4,5,4,4,Caucasion,2,female,bisexual,5,,170,1,1,"No, it was rather clear. Thank you :)",NA,NA,NA,NA,37,21:37:49,United States,United States,Full-Time,English,United States,No,616.648,4.25,1,1,1,1,1,1,1,1,1,1,1,1,1
5b9d6bb301a3d30001c714da,67,One where each person is happy. Can be platonic or non-platonic. Needs to be a balance,You will be happy with one another and able to be yourself around them. Both parties will feel the same about one another and have no resentment towards each other. You can embrace eachothers flaws,"Happiness, Love, embrace each others flaws, can be yourself and except the other personfor how they are. need to have a mutual feeling back.",You will not feel like you are getting the same feeling back from them. Could be mentally draining and cause stress.,49,21,49,21,32,21,20,41,15,40,50,30,20,31,21,31,30,42,50,1,7,3,6,5,4,3,6,7,5,4,7,3,2,1,7,3,5,NA,5,6,3,6,5,6,7,4,2,1,3,NA,3,5,4,5,5,5,british,2,female,straight,3,,12,1,2,,NA,NA,NA,NA,23,22:13:35,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,771.204,4.75,3,2,1,4,2,1,3,3,5,2.6666666666666665,2.1666666666666665,3.6666666666666665,7.944444444444444
5b9d7ae1acc87200010dcc8c,78,Loving and respectful,I would go by how often I was happy or not happy in the relationship,Arguing is normal but not all the time. You should try to understand both sides. Being considerate of each otherâ€™s feelings. Doing nice things without having to be asked,If I spend more time crying than happy then I would say that is a good sign that things are not right,40,30,50,40,40,20,-10,-15,-5,35,50,50,45,30,15,30,50,NA,50,1,7,3,6,3,4,3,6,6,6,2,4,3,1,2,6,2,5,NA,4,6,4,6,5,5,5,5,2,3,1,NA,1,1,4,3,4,4,White,2,Female,Straight,1,,NA,NA,NA,,NA,NA,NA,NA,40,22:20:51,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,835.662,3.75,3,3,3,3,2,3,1,1,1,2.2222222222222223,2.8333333333333335,1,2.8333333333333335
5b9d90c56b0f63000148e13f,282,A relationship built on trust and understanding.,It would be difficult to tell how if other relationships are healthy. In my own relationship I would know from being happy and content.,"Trusting each other, being happy and content in each others company. Being understanding and respectful of each others feelings.","Signs of unhappiness, showing signs of being resentful.",50,30,40,50,40,50,50,35,35,33,41,41,50,25,43,30,30,NA,40,3,4,4,5,5,3,3,5,5,4,4,5,4,3,3,5,3,3,NA,3,3,3,6,6,7,7,6,3,3,2,NA,2,2,4,3,3,3,Whitw,2,Female,Hetrosexual,4,,96,1,1,,NA,27,2,6,32,43363.967326388891,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,647.112,3.25,2,1,1,2,3,3,2,2,2,2,2,2,4
5b9ddf04d2599000011038f7,396,"A healthy relationship is one that has plenty of love, caring and trust.",I feel that a relationship with plenty of communication is a very healthy relationship.,"I feel a deep love for your spouse is a very important factor in a healthy relationship. Also, constant communication and being on the same page as one another is extremely important. The last thing that I would mention in a healthy relationship is being able to compromise.",Not being around or involved with your spouse is very unhealthy. I see a lot of relationships where there is a tremendous communication break down and that is not a good sign for any relationship.,47,42,50,41,42,46,50,50,45,50,50,50,50,50,45,40,50,50,50,6,7,4,6,6,3,4,5,7,5,5,6,5,5,4,5,3,4,NA,6,6,4,6,7,7,7,7,1,1,1,NA,1,1,1,1,1,1,white,1,male,heterosexual,5,,240,1,1,"No, there was nothing confusing or unclear about this survey. It was very clear and understandable.",NA,27,2,6,48,23:52:41,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",English,United States,No,1908.655,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5b9e6bff9624180001130843,251,"Both people can trust each other and are not afraid to share their thoughts with one another. Also they do not use each other, they simple enjoy each other's company.",They do not argue all the time and seem to get along. They respect each other and enjoy time together.,Feeling comfortable in that person's presence. You behave in a respectful manner to that person and also think positively about said person. You give them the benefit of the doubt if any problem arises.,At least 1 person does not trust the other and tends not to respect or care what the other person wants. Also if 1 of the people only desires the other's presence for some kind of self gain.,20,41,50,50,41,21,50,32,15,50,50,20,31,10,10,5,32,50,10,3,5,6,6,5,6,5,6,3,5,7,5,2,5,1,6,2,5,NA,2,3,2,6,7,6,7,7,1,5,1,NA,1,1,2,2,2,1,White,1,Male,Heterosexual,5,,27,1,1,"Everything was very clear, thanks.",NA,27,2,6,37,23:09:19,United States,United States,Full-Time,English,United States,No,1406.129,1.75,1,2,1,1,1,5,1,1,1,1.5555555555555556,1.8333333333333333,1,1.8333333333333333
5b9e7b311641f90001d853e0,53,happiness being together and loving being together,inner happyness,"happyness with your own life 
looking forward to seeing your partner",saddness of being with someone your not happy,12,NA,38,21,14,18,-27,27,NA,9,20,23,25,23,19,38,29,25,28,4,4,3,5,4,3,3,5,5,5,4,5,4,3,3,3,3,3,NA,3,3,3,3,6,7,7,7,1,1,1,NA,1,1,3,2,3,2,english,1,male,heterosexual,5,,60,1,1,,NA,NA,NA,NA,NA,22:06:28,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,1139.933,2.5,2,1,1,1,1,1,1,1,1,1.1111111111111112,1.1666666666666667,1,1.1666666666666667
5b9e948e9624180001131038,275,Where both partners feel loved and valued,If the couple where happy and supported one another,In a healthy relationship both partners should feel valued safe and understood you should feel free to be yourself and also want to do what is best for the other person working as a team,If one partner has less control in the relationship is undervalued put down or frightened,40,39,50,50,47,49,46,19,21,50,39,44,42,31,37,31,32,41,37,4,5,3,5,5,6,5,7,5,7,3,5,3,3,3,6,3,4,NA,4,4,3,5,7,5,5,4,3,4,1,NA,1,1,3,3,3,3,White,2,Female,Heterosexual,5,,288,1,1,,NA,27,2,6,42,23:12:05,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,845.019,3,1,3,3,4,3,4,1,1,1,2.3333333333333335,3,1,3
5b9e96fef0741400010529f3,326,Feeling emotionally happy and feeling safe within that relationship,"Show signs through emotions, body language and general overall wellbeing.","To feel safe and secure. To be happy and have a positive mind set. Shows in general wellbeing (the way you look, your confidence and your mental attitude)",Signs of negativity. Lack of confidence. Emotionally unhappy.,45,35,50,40,45,30,-50,40,40,45,35,46,50,50,35,25,50,NA,50,6,6,5,7,5,5,3,7,5,6,5,7,5,6,3,7,3,5,NA,6,6,3,7,7,7,7,6,3,3,3,NA,3,3,4,4,4,4,White british,2,Female,Straight,2,,NA,4,2,,NA,27,2,6,37,23:19:59,United Kingdom,United Kingdom,Other,English,United Kingdom,No,1002.754,4,1,1,1,2,3,3,3,3,3,2.2222222222222223,1.8333333333333333,3,5.5
5b9e9fff6e3ebc0001c744db,172,Open communication,"Both parties not keeping things from each other, mutual respect of the other person","Not keeping things from the other partner, open communication, not avoiding topics",Avoid talking about certain things with each other,38,32,19,38,42,42,33,40,40,40,44,43,38,43,44,45,24,49,34,3,6,3,6,2,7,3,6,3,6,3,6,3,4,3,7,2,3,NA,3,6,3,6,5,4,5,3,6,3,5,NA,6,5,3,2,3,1,White,2,Female,Straight,1,,NA,NA,NA,Alll goodðŸ˜,NA,27,2,6,25,22:51:53,Canada,Canada,Full-Time,English,Canada,No,1536.484,2.25,3,4,3,5,6,3,5,6,5,4.444444444444445,4,5.333333333333333,21.333333333333332
5b9eb09c9bf53d000130763f,238,A relationship where each person shares 50% of the effort of the relationship and also one where the people reciprocate positive emotions towards each other.,"One of the key indicators in my mind is that you walk away from conversations etc., feeling content and happy and don't walk away feeling exhausted or saddened.","Reciprocation of emotions is a big one that I also mentioned earlier, in healthy relationships you see the people tend to feel similar ways and jokes are never at the other's expense. Often times you also see that the problems that do arise are either solved quickly or a non-issue in the first place. You also usually don't walk away with a negative feeling when you are around the person.",Pretty much the opposite of what I've said so far in that jokes are often made at the other's expense and the amount of effort put into the relationship wasn't equal between both people (e.g. you're the only one bothering to try and meet up with them and they spend the whole time on their phone). Also when you consistently feel negative emotions after being around the person.,31,50,30,26,50,40,21,0,30,-30,31,20,35,-19,25,28,12,50,14,3,7,5,3,3,2,5,6,2,5,3,6,4,1,3,5,2,3,NA,3,4,3,6,5,6,6,5,2,3,6,NA,4,6,3,2,3,2,American (White),1,Male,Heterosexual,1,,NA,1,2,,NA,27,2,6,18,23:06:56,United States,United States,Other,English,United States,Yes,796.198,2.5,3,2,2,3,2,3,6,4,6,3.4444444444444446,2.5,5.333333333333333,13.333333333333332
5b9eb0a81641f90001d85dd9,368,One where both partners work together to achieve success.,It's hard to tell from the outside. Something that seems fine may be exploding behind closed doors. I could never say for certain.,"Communicating properly
Understanding each other
Being forgiving
Love
Teamwork",If they were fighting or acting rude towards eachother,50,40,50,30,50,50,25,10,40,40,50,50,50,25,40,50,30,50,40,3,6,3,5,3,7,1,7,2,6,1,2,1,5,1,7,1,5,NA,3,4,3,7,7,7,7,7,3,5,2,NA,3,5,4,3,4,4,White,1,Male,Gay,1,,NA,NA,NA,,NA,27,2,6,19,23:32:51,United States,United States,Unemployed (and job seeking),English,United States,Yes,497.303,3.75,1,1,1,1,3,5,2,3,5,2.4444444444444446,2,3.3333333333333335,6.666666666666667
